serial,Distance,Date,Time,Day,Day_type,SpclOccasions,Target
395,36,2019-04-18,11:28:00,Thursday,workingDay,Null,LOCK
395,25,2019-04-18,16:50:00,Thursday,workingDay,Null,LOCK
395,27,2019-04-18,03:00:00,Thursday,workingDay,Null,LOCK
396,48,2019-04-18,03:00:00,Thursday,workingDay,Null,LOCK
396,50,2019-04-17,19:58:00,Wednesday,workingDay,Null,LOCK
396,10,2019-04-17,03:48:00,Wednesday,workingDay,Null,LOCK
396,48,2019-04-17,11:16:00,Wednesday,workingDay,Null,LOCK
396,30,2019-04-17,07:08:00,Wednesday,workingDay,Null,LOCK
397,31,2019-04-17,07:08:00,Wednesday,workingDay,Null,LOCK
397,47,2019-04-16,06:49:00,Tuesday,workingDay,Null,LOCK
397,7,2019-04-16,12:17:00,Tuesday,workingDay,Null,UNLOCK
397,34,2019-04-16,17:35:00,Tuesday,workingDay,Null,LOCK
397,33,2019-04-16,10:16:00,Tuesday,workingDay,Null,LOCK
398,43,2019-04-16,10:16:00,Tuesday,workingDay,Null,LOCK
398,11,2019-04-15,01:18:00,Monday,workingDay,Null,LOCK
398,9,2019-04-15,12:00:00,Monday,workingDay,Null,UNLOCK
399,12,2019-04-15,12:00:00,Monday,workingDay,Null,UNLOCK
399,37,2019-04-14,09:33:00,Sunday,Holiday,Null,LOCK
399,31,2019-04-14,19:44:00,Sunday,Holiday,Null,LOCK
400,25,2019-04-14,19:44:00,Sunday,Holiday,Null,LOCK
401,24,2019-04-13,19:44:00,Saturday,Holiday,Null,LOCK
401,30,2019-04-12,02:10:00,Friday,workingDay,Null,LOCK
401,28,2019-04-12,04:24:00,Friday,workingDay,Null,LOCK
401,25,2019-04-12,05:32:00,Friday,workingDay,Null,LOCK
401,20,2019-04-12,08:06:00,Friday,workingDay,Null,UNLOCK
402,25,2019-04-12,08:06:00,Friday,workingDay,Null,LOCK
402,30,2019-04-11,08:40:00,Thursday,workingDay,Null,LOCK
402,21,2019-04-11,20:01:00,Thursday,workingDay,Null,LOCK
402,5,2019-04-11,14:34:00,Thursday,workingDay,Null,UNLOCK
402,31,2019-04-11,21:42:00,Thursday,workingDay,Null,LOCK
403,49,2019-04-11,21:42:00,Thursday,workingDay,Null,LOCK
403,25,2019-04-10,04:54:00,Wednesday,workingDay,Null,LOCK
403,44,2019-04-10,09:15:00,Wednesday,workingDay,Null,LOCK
403,7,2019-04-10,16:57:00,Wednesday,workingDay,Null,UNLOCK
404,22,2019-04-10,16:57:00,Wednesday,workingDay,Null,LOCK
404,33,2019-04-09,15:10:00,Tuesday,workingDay,Null,LOCK
404,24,2019-04-09,15:15:00,Tuesday,workingDay,Null,LOCK
405,7,2019-04-09,15:15:00,Tuesday,workingDay,Null,LOCK
405,45,2019-04-08,09:50:00,Monday,workingDay,Null,LOCK
405,38,2019-04-08,00:27:00,Monday,workingDay,Null,LOCK
405,37,2019-04-08,07:17:00,Monday,workingDay,Null,LOCK
406,30,2019-04-08,07:17:00,Monday,workingDay,Null,LOCK
406,26,2019-04-07,16:26:00,Sunday,Holiday,Null,LOCK
406,36,2019-04-07,04:17:00,Sunday,Holiday,Null,LOCK
406,11,2019-04-07,22:14:00,Sunday,Holiday,Null,UNLOCK
406,31,2019-04-07,06:01:00,Sunday,Holiday,Null,LOCK
406,39,2019-04-07,12:54:00,Sunday,Holiday,Null,LOCK
407,12,2019-04-07,12:54:00,Sunday,Holiday,Null,LOCK
407,13,2019-04-06,16:58:00,Saturday,Holiday,Null,UNLOCK
407,35,2019-04-06,17:29:00,Saturday,Holiday,Null,LOCK
407,18,2019-04-06,15:57:00,Saturday,Holiday,Null,UNLOCK
407,33,2019-04-06,07:24:00,Saturday,Holiday,Null,LOCK
407,42,2019-04-06,22:58:00,Saturday,Holiday,Null,LOCK
407,8,2019-04-06,14:30:00,Saturday,Holiday,Null,UNLOCK
408,39,2019-04-06,14:30:00,Saturday,Holiday,Null,LOCK
408,32,2019-04-05,09:53:00,Friday,workingDay,Null,LOCK
408,12,2019-04-05,06:28:00,Friday,workingDay,Null,LOCK
408,39,2019-04-05,01:24:00,Friday,workingDay,Null,LOCK
409,23,2019-04-05,01:24:00,Friday,workingDay,Null,LOCK
409,49,2019-04-04,01:42:00,Thursday,workingDay,Null,LOCK
409,42,2019-04-04,18:01:00,Thursday,workingDay,Null,LOCK
409,44,2019-04-04,09:35:00,Thursday,workingDay,Null,LOCK
409,39,2019-04-04,17:13:00,Thursday,workingDay,Null,LOCK
410,49,2019-04-04,17:13:00,Thursday,workingDay,Null,LOCK
410,9,2019-04-03,10:52:00,Wednesday,workingDay,Null,UNLOCK
410,13,2019-04-03,09:34:00,Wednesday,workingDay,Null,UNLOCK
411,13,2019-04-03,09:34:00,Wednesday,workingDay,Null,UNLOCK
411,44,2019-04-02,05:07:00,Tuesday,workingDay,Null,LOCK
411,33,2019-04-02,14:32:00,Tuesday,workingDay,Null,LOCK
412,39,2019-04-02,14:32:00,Tuesday,workingDay,Null,LOCK
412,48,2019-04-01,22:50:00,Monday,workingDay,Null,LOCK
412,23,2019-04-01,00:35:00,Monday,workingDay,Null,LOCK
413,25,2019-04-01,00:35:00,Monday,workingDay,Null,LOCK
413,47,2019-03-31,17:35:00,Sunday,Holiday,Null,LOCK
414,33,2019-03-31,17:35:00,Sunday,Holiday,Null,LOCK
414,24,2019-03-30,15:11:00,Saturday,Holiday,Null,LOCK
415,17,2019-03-30,15:11:00,Saturday,Holiday,Null,LOCK
415,9,2019-03-29,11:53:00,Friday,workingDay,Null,UNLOCK
415,18,2019-03-29,21:09:00,Friday,workingDay,Null,LOCK
416,19,2019-03-29,21:09:00,Friday,workingDay,Null,LOCK
416,39,2019-03-28,16:32:00,Thursday,workingDay,Null,LOCK
416,16,2019-03-28,07:40:00,Thursday,workingDay,Null,UNLOCK
417,5,2019-03-28,07:40:00,Thursday,workingDay,Null,UNLOCK
417,21,2019-03-27,09:44:00,Wednesday,workingDay,Null,LOCK
417,5,2019-03-27,00:32:00,Wednesday,workingDay,Null,LOCK
417,7,2019-03-27,11:25:00,Wednesday,workingDay,Null,UNLOCK
417,16,2019-03-27,02:03:00,Wednesday,workingDay,Null,LOCK
418,50,2019-03-27,02:03:00,Wednesday,workingDay,Null,LOCK
418,15,2019-03-26,06:18:00,Tuesday,workingDay,Null,LOCK
418,46,2019-03-26,17:38:00,Tuesday,workingDay,Null,LOCK
418,23,2019-03-26,17:59:00,Tuesday,workingDay,Null,LOCK
418,27,2019-03-26,18:42:00,Tuesday,workingDay,Null,LOCK
419,48,2019-03-26,18:42:00,Tuesday,workingDay,Null,LOCK
419,8,2019-03-25,19:52:00,Monday,workingDay,Null,UNLOCK
419,14,2019-03-25,07:23:00,Monday,workingDay,Null,UNLOCK
420,17,2019-03-25,07:23:00,Monday,workingDay,Null,UNLOCK
421,12,2019-03-24,07:23:00,Sunday,Holiday,Null,UNLOCK
422,50,2019-03-23,07:23:00,Saturday,Holiday,Null,LOCK
422,24,2019-03-22,10:09:00,Friday,workingDay,Null,LOCK
422,42,2019-03-22,13:28:00,Friday,workingDay,Null,LOCK
422,6,2019-03-22,07:01:00,Friday,workingDay,Null,UNLOCK
422,9,2019-03-22,02:24:00,Friday,workingDay,Null,LOCK
423,10,2019-03-22,02:24:00,Friday,workingDay,Null,LOCK
423,29,2019-03-21,13:31:00,Thursday,workingDay,Null,LOCK
423,20,2019-03-21,06:58:00,Thursday,workingDay,Null,LOCK
423,9,2019-03-21,19:04:00,Thursday,workingDay,Null,UNLOCK
423,34,2019-03-21,06:08:00,Thursday,workingDay,Null,LOCK
424,50,2019-03-21,06:08:00,Thursday,workingDay,Null,LOCK
424,23,2019-03-20,14:14:00,Wednesday,workingDay,Null,LOCK
424,42,2019-03-20,23:08:00,Wednesday,workingDay,Null,LOCK
424,27,2019-03-20,23:20:00,Wednesday,workingDay,Null,LOCK
425,9,2019-03-20,23:20:00,Wednesday,workingDay,Null,LOCK
425,43,2019-03-19,22:14:00,Tuesday,workingDay,Null,LOCK
425,34,2019-03-19,12:57:00,Tuesday,workingDay,Null,LOCK
425,8,2019-03-19,01:03:00,Tuesday,workingDay,Null,LOCK
425,6,2019-03-19,17:43:00,Tuesday,workingDay,Null,UNLOCK
426,28,2019-03-19,17:43:00,Tuesday,workingDay,Null,LOCK
427,5,2019-03-18,17:43:00,Monday,Holiday,St. Patrick's Day [Northern Ireland] (Observed),LOCK
427,50,2019-03-17,10:18:00,Sunday,Holiday,St. Patrick's Day [Northern Ireland],LOCK
427,13,2019-03-17,17:28:00,Sunday,Holiday,St. Patrick's Day [Northern Ireland],UNLOCK
427,20,2019-03-17,02:06:00,Sunday,Holiday,St. Patrick's Day [Northern Ireland],LOCK
427,36,2019-03-17,17:06:00,Sunday,Holiday,St. Patrick's Day [Northern Ireland],LOCK
427,43,2019-03-17,04:05:00,Sunday,Holiday,St. Patrick's Day [Northern Ireland],LOCK
428,49,2019-03-17,04:05:00,Sunday,Holiday,St. Patrick's Day [Northern Ireland],LOCK
428,39,2019-03-16,04:03:00,Saturday,Holiday,Null,LOCK
428,13,2019-03-16,13:57:00,Saturday,Holiday,Null,UNLOCK
428,48,2019-03-16,15:59:00,Saturday,Holiday,Null,LOCK
428,33,2019-03-16,21:00:00,Saturday,Holiday,Null,LOCK
429,22,2019-03-16,21:00:00,Saturday,Holiday,Null,LOCK
429,38,2019-03-15,06:06:00,Friday,workingDay,Null,LOCK
429,49,2019-03-15,11:04:00,Friday,workingDay,Null,LOCK
429,31,2019-03-15,21:37:00,Friday,workingDay,Null,LOCK
430,7,2019-03-15,21:37:00,Friday,workingDay,Null,LOCK
430,47,2019-03-14,00:00:00,Thursday,workingDay,Null,LOCK
430,26,2019-03-14,19:47:00,Thursday,workingDay,Null,LOCK
430,28,2019-03-14,17:30:00,Thursday,workingDay,Null,LOCK
431,23,2019-03-14,17:30:00,Thursday,workingDay,Null,LOCK
431,34,2019-03-13,21:54:00,Wednesday,workingDay,Null,LOCK
431,35,2019-03-13,12:13:00,Wednesday,workingDay,Null,LOCK
431,14,2019-03-13,07:52:00,Wednesday,workingDay,Null,UNLOCK
432,29,2019-03-13,07:52:00,Wednesday,workingDay,Null,LOCK
432,31,2019-03-12,10:14:00,Tuesday,workingDay,Null,LOCK
432,47,2019-03-12,09:30:00,Tuesday,workingDay,Null,LOCK
432,6,2019-03-12,11:13:00,Tuesday,workingDay,Null,UNLOCK
432,50,2019-03-12,14:31:00,Tuesday,workingDay,Null,LOCK
433,49,2019-03-12,14:31:00,Tuesday,workingDay,Null,LOCK
433,9,2019-03-11,22:20:00,Monday,workingDay,Null,LOCK
433,15,2019-03-11,04:06:00,Monday,workingDay,Null,LOCK
434,49,2019-03-11,04:06:00,Monday,workingDay,Null,LOCK
434,50,2019-03-10,16:16:00,Sunday,Holiday,Null,LOCK
434,43,2019-03-10,21:38:00,Sunday,Holiday,Null,LOCK
434,45,2019-03-10,01:58:00,Sunday,Holiday,Null,LOCK
434,12,2019-03-10,02:00:00,Sunday,Holiday,Null,LOCK
434,7,2019-03-10,16:06:00,Sunday,Holiday,Null,UNLOCK
435,5,2019-03-10,16:06:00,Sunday,Holiday,Null,UNLOCK
435,41,2019-03-09,08:56:00,Saturday,Holiday,Null,LOCK
435,20,2019-03-09,23:04:00,Saturday,Holiday,Null,LOCK
435,19,2019-03-09,08:09:00,Saturday,Holiday,Null,UNLOCK
435,7,2019-03-09,16:36:00,Saturday,Holiday,Null,UNLOCK
435,17,2019-03-09,20:32:00,Saturday,Holiday,Null,UNLOCK
436,43,2019-03-09,20:32:00,Saturday,Holiday,Null,LOCK
436,49,2019-03-08,08:57:00,Friday,workingDay,Null,LOCK
436,32,2019-03-08,01:54:00,Friday,workingDay,Null,LOCK
436,20,2019-03-08,12:55:00,Friday,workingDay,Null,UNLOCK
437,50,2019-03-08,12:55:00,Friday,workingDay,Null,LOCK
437,41,2019-03-07,13:55:00,Thursday,workingDay,Null,LOCK
437,18,2019-03-07,13:16:00,Thursday,workingDay,Null,UNLOCK
437,38,2019-03-07,05:33:00,Thursday,workingDay,Null,LOCK
438,22,2019-03-07,05:33:00,Thursday,workingDay,Null,LOCK
438,13,2019-03-06,21:04:00,Wednesday,workingDay,Null,LOCK
438,49,2019-03-06,00:30:00,Wednesday,workingDay,Null,LOCK
438,14,2019-03-06,02:42:00,Wednesday,workingDay,Null,LOCK
439,39,2019-03-06,02:42:00,Wednesday,workingDay,Null,LOCK
439,29,2019-03-05,01:41:00,Tuesday,workingDay,Null,LOCK
439,30,2019-03-05,19:58:00,Tuesday,workingDay,Null,LOCK
439,5,2019-03-05,21:18:00,Tuesday,workingDay,Null,LOCK
440,29,2019-03-05,21:18:00,Tuesday,workingDay,Null,LOCK
440,13,2019-03-04,22:03:00,Monday,workingDay,Null,LOCK
440,5,2019-03-04,16:39:00,Monday,workingDay,Null,UNLOCK
440,16,2019-03-04,19:36:00,Monday,workingDay,Null,UNLOCK
440,35,2019-03-04,07:20:00,Monday,workingDay,Null,LOCK
441,27,2019-03-04,07:20:00,Monday,workingDay,Null,LOCK
441,20,2019-03-03,08:23:00,Sunday,Holiday,Null,UNLOCK
441,47,2019-03-03,11:52:00,Sunday,Holiday,Null,LOCK
441,21,2019-03-03,04:18:00,Sunday,Holiday,Null,LOCK
442,10,2019-03-03,04:18:00,Sunday,Holiday,Null,LOCK
442,14,2019-03-02,14:15:00,Saturday,Holiday,Null,UNLOCK
442,50,2019-03-02,11:11:00,Saturday,Holiday,Null,LOCK
443,9,2019-03-02,11:11:00,Saturday,Holiday,Null,LOCK
443,41,2019-03-01,15:16:00,Friday,workingDay,Null,LOCK
443,49,2019-03-01,01:04:00,Friday,workingDay,Null,LOCK
443,10,2019-03-01,06:59:00,Friday,workingDay,Null,LOCK
443,38,2019-03-01,10:53:00,Friday,workingDay,Null,LOCK
444,5,2019-03-01,10:53:00,Friday,workingDay,Null,LOCK
444,22,2019-02-28,13:04:00,Thursday,workingDay,Null,LOCK
444,22,2019-02-28,00:40:00,Thursday,workingDay,Null,LOCK
444,49,2019-02-28,15:39:00,Thursday,workingDay,Null,LOCK
444,38,2019-02-28,19:02:00,Thursday,workingDay,Null,LOCK
445,28,2019-02-28,19:02:00,Thursday,workingDay,Null,LOCK
445,9,2019-02-27,11:14:00,Wednesday,workingDay,Null,UNLOCK
445,12,2019-02-27,02:51:00,Wednesday,workingDay,Null,LOCK
445,34,2019-02-27,13:30:00,Wednesday,workingDay,Null,LOCK
445,23,2019-02-27,10:25:00,Wednesday,workingDay,Null,LOCK
446,40,2019-02-27,10:25:00,Wednesday,workingDay,Null,LOCK
446,5,2019-02-26,03:19:00,Tuesday,workingDay,Null,LOCK
446,20,2019-02-26,20:47:00,Tuesday,workingDay,Null,LOCK
447,26,2019-02-26,20:47:00,Tuesday,workingDay,Null,LOCK
447,13,2019-02-25,22:58:00,Monday,workingDay,Null,LOCK
447,35,2019-02-25,15:40:00,Monday,workingDay,Null,LOCK
448,31,2019-02-25,15:40:00,Monday,workingDay,Null,LOCK
448,48,2019-02-24,12:05:00,Sunday,Holiday,Null,LOCK
449,17,2019-02-24,12:05:00,Sunday,Holiday,Null,LOCK
450,23,2019-02-23,12:05:00,Saturday,Holiday,Null,LOCK
450,26,2019-02-22,15:45:00,Friday,workingDay,Null,LOCK
450,41,2019-02-22,16:20:00,Friday,workingDay,Null,LOCK
451,33,2019-02-22,16:20:00,Friday,workingDay,Null,LOCK
451,27,2019-02-21,23:19:00,Thursday,workingDay,Null,LOCK
451,48,2019-02-21,00:54:00,Thursday,workingDay,Null,LOCK
452,47,2019-02-21,00:54:00,Thursday,workingDay,Null,LOCK
452,42,2019-02-20,16:34:00,Wednesday,workingDay,Null,LOCK
452,16,2019-02-20,04:50:00,Wednesday,workingDay,Null,LOCK
452,17,2019-02-20,03:42:00,Wednesday,workingDay,Null,LOCK
453,46,2019-02-20,03:42:00,Wednesday,workingDay,Null,LOCK
453,11,2019-02-19,20:56:00,Tuesday,workingDay,Null,LOCK
453,8,2019-02-19,22:14:00,Tuesday,workingDay,Null,LOCK
454,28,2019-02-19,22:14:00,Tuesday,workingDay,Null,LOCK
454,22,2019-02-18,06:22:00,Monday,workingDay,Null,LOCK
454,46,2019-02-18,13:38:00,Monday,workingDay,Null,LOCK
454,7,2019-02-18,13:08:00,Monday,workingDay,Null,UNLOCK
454,22,2019-02-18,01:37:00,Monday,workingDay,Null,LOCK
455,49,2019-02-18,01:37:00,Monday,workingDay,Null,LOCK
455,37,2019-02-17,10:40:00,Sunday,Holiday,Null,LOCK
455,31,2019-02-17,19:11:00,Sunday,Holiday,Null,LOCK
455,18,2019-02-17,19:02:00,Sunday,Holiday,Null,UNLOCK
455,42,2019-02-17,12:16:00,Sunday,Holiday,Null,LOCK
455,17,2019-02-17,22:36:00,Sunday,Holiday,Null,UNLOCK
455,25,2019-02-17,06:51:00,Sunday,Holiday,Null,LOCK
456,24,2019-02-17,06:51:00,Sunday,Holiday,Null,LOCK
456,7,2019-02-16,10:14:00,Saturday,Holiday,Null,UNLOCK
456,28,2019-02-16,14:48:00,Saturday,Holiday,Null,LOCK
456,10,2019-02-16,08:49:00,Saturday,Holiday,Null,UNLOCK
456,25,2019-02-16,08:00:00,Saturday,Holiday,Null,LOCK
457,26,2019-02-16,08:00:00,Saturday,Holiday,Null,LOCK
457,32,2019-02-15,11:28:00,Friday,workingDay,Null,LOCK
457,15,2019-02-15,04:45:00,Friday,workingDay,Null,LOCK
458,23,2019-02-15,04:45:00,Friday,workingDay,Null,LOCK
458,30,2019-02-14,14:37:00,Thursday,workingDay,Null,LOCK
458,9,2019-02-14,08:30:00,Thursday,workingDay,Null,UNLOCK
458,31,2019-02-14,09:13:00,Thursday,workingDay,Null,LOCK
458,5,2019-02-14,06:30:00,Thursday,workingDay,Null,LOCK
459,49,2019-02-14,06:30:00,Thursday,workingDay,Null,LOCK
459,27,2019-02-13,19:11:00,Wednesday,workingDay,Null,LOCK
459,12,2019-02-13,09:00:00,Wednesday,workingDay,Null,UNLOCK
459,12,2019-02-13,19:29:00,Wednesday,workingDay,Null,UNLOCK
460,36,2019-02-13,19:29:00,Wednesday,workingDay,Null,LOCK
460,45,2019-02-12,19:43:00,Tuesday,workingDay,Null,LOCK
460,8,2019-02-12,14:34:00,Tuesday,workingDay,Null,UNLOCK
460,28,2019-02-12,07:30:00,Tuesday,workingDay,Null,LOCK
460,19,2019-02-12,01:19:00,Tuesday,workingDay,Null,LOCK
461,7,2019-02-12,01:19:00,Tuesday,workingDay,Null,LOCK
461,18,2019-02-11,03:23:00,Monday,workingDay,Null,LOCK
461,40,2019-02-11,11:09:00,Monday,workingDay,Null,LOCK
461,27,2019-02-11,06:05:00,Monday,workingDay,Null,LOCK
462,18,2019-02-11,06:05:00,Monday,workingDay,Null,LOCK
462,22,2019-02-10,05:05:00,Sunday,Holiday,Null,LOCK
462,50,2019-02-10,16:03:00,Sunday,Holiday,Null,LOCK
462,23,2019-02-10,18:33:00,Sunday,Holiday,Null,LOCK
463,15,2019-02-10,18:33:00,Sunday,Holiday,Null,LOCK
464,20,2019-02-09,18:33:00,Saturday,Holiday,Null,LOCK
464,9,2019-02-08,09:47:00,Friday,workingDay,Null,UNLOCK
464,34,2019-02-08,02:51:00,Friday,workingDay,Null,LOCK
465,27,2019-02-08,02:51:00,Friday,workingDay,Null,LOCK
465,13,2019-02-07,06:23:00,Thursday,workingDay,Null,LOCK
465,37,2019-02-07,10:31:00,Thursday,workingDay,Null,LOCK
465,27,2019-02-07,04:04:00,Thursday,workingDay,Null,LOCK
466,8,2019-02-07,04:04:00,Thursday,workingDay,Null,LOCK
466,34,2019-02-06,16:20:00,Wednesday,workingDay,Null,LOCK
466,38,2019-02-06,17:49:00,Wednesday,workingDay,Null,LOCK
467,31,2019-02-06,17:49:00,Wednesday,workingDay,Null,LOCK
467,24,2019-02-05,09:48:00,Tuesday,workingDay,Null,LOCK
467,47,2019-02-05,10:01:00,Tuesday,workingDay,Null,LOCK
467,14,2019-02-05,21:07:00,Tuesday,workingDay,Null,LOCK
467,7,2019-02-05,09:12:00,Tuesday,workingDay,Null,UNLOCK
468,43,2019-02-05,09:12:00,Tuesday,workingDay,Null,LOCK
468,28,2019-02-04,01:14:00,Monday,workingDay,Null,LOCK
468,9,2019-02-04,00:19:00,Monday,workingDay,Null,LOCK
468,7,2019-02-04,17:48:00,Monday,workingDay,Null,UNLOCK
469,18,2019-02-04,17:48:00,Monday,workingDay,Null,UNLOCK
470,26,2019-02-03,17:48:00,Sunday,Holiday,Null,LOCK
470,11,2019-02-02,21:15:00,Saturday,Holiday,Null,UNLOCK
470,20,2019-02-02,06:22:00,Saturday,Holiday,Null,LOCK
470,35,2019-02-02,03:19:00,Saturday,Holiday,Null,LOCK
470,50,2019-02-02,02:34:00,Saturday,Holiday,Null,LOCK
470,12,2019-02-02,08:12:00,Saturday,Holiday,Null,UNLOCK
471,22,2019-02-02,08:12:00,Saturday,Holiday,Null,LOCK
471,50,2019-02-01,07:20:00,Friday,workingDay,Null,LOCK
471,22,2019-02-01,20:00:00,Friday,workingDay,Null,LOCK
472,7,2019-02-01,20:00:00,Friday,workingDay,Null,LOCK
472,45,2019-01-31,10:05:00,Thursday,workingDay,Null,LOCK
472,28,2019-01-31,05:04:00,Thursday,workingDay,Null,LOCK
473,16,2019-01-31,05:04:00,Thursday,workingDay,Null,LOCK
473,21,2019-01-30,01:39:00,Wednesday,workingDay,Null,LOCK
473,16,2019-01-30,02:24:00,Wednesday,workingDay,Null,LOCK
473,28,2019-01-30,08:15:00,Wednesday,workingDay,Null,LOCK
473,49,2019-01-30,00:45:00,Wednesday,workingDay,Null,LOCK
474,44,2019-01-30,00:45:00,Wednesday,workingDay,Null,LOCK
474,40,2019-01-29,23:35:00,Tuesday,workingDay,Null,LOCK
474,19,2019-01-29,19:56:00,Tuesday,workingDay,Null,UNLOCK
475,28,2019-01-29,19:56:00,Tuesday,workingDay,Null,LOCK
475,26,2019-01-28,20:45:00,Monday,workingDay,Null,LOCK
475,44,2019-01-28,22:44:00,Monday,workingDay,Null,LOCK
475,20,2019-01-28,22:17:00,Monday,workingDay,Null,LOCK
475,41,2019-01-28,20:02:00,Monday,workingDay,Null,LOCK
476,37,2019-01-28,20:02:00,Monday,workingDay,Null,LOCK
476,43,2019-01-27,01:49:00,Sunday,Holiday,Null,LOCK
476,8,2019-01-27,08:26:00,Sunday,Holiday,Null,UNLOCK
476,10,2019-01-27,01:36:00,Sunday,Holiday,Null,LOCK
476,16,2019-01-27,01:57:00,Sunday,Holiday,Null,LOCK
476,24,2019-01-27,21:41:00,Sunday,Holiday,Null,LOCK
476,24,2019-01-27,02:28:00,Sunday,Holiday,Null,LOCK
477,37,2019-01-27,02:28:00,Sunday,Holiday,Null,LOCK
477,12,2019-01-26,04:13:00,Saturday,Holiday,Null,LOCK
477,41,2019-01-26,16:17:00,Saturday,Holiday,Null,LOCK
477,43,2019-01-26,11:59:00,Saturday,Holiday,Null,LOCK
478,25,2019-01-26,11:59:00,Saturday,Holiday,Null,LOCK
478,30,2019-01-25,05:25:00,Friday,workingDay,Null,LOCK
478,31,2019-01-25,22:06:00,Friday,workingDay,Null,LOCK
478,27,2019-01-25,03:10:00,Friday,workingDay,Null,LOCK
478,29,2019-01-25,07:20:00,Friday,workingDay,Null,LOCK
479,26,2019-01-25,07:20:00,Friday,workingDay,Null,LOCK
479,21,2019-01-24,07:08:00,Thursday,workingDay,Null,LOCK
479,43,2019-01-24,16:21:00,Thursday,workingDay,Null,LOCK
480,11,2019-01-24,16:21:00,Thursday,workingDay,Null,LOCK
480,29,2019-01-23,23:32:00,Wednesday,workingDay,Null,LOCK
480,19,2019-01-23,05:19:00,Wednesday,workingDay,Null,LOCK
481,44,2019-01-23,05:19:00,Wednesday,workingDay,Null,LOCK
481,13,2019-01-22,10:14:00,Tuesday,workingDay,Null,UNLOCK
481,11,2019-01-22,22:15:00,Tuesday,workingDay,Null,LOCK
482,23,2019-01-22,22:15:00,Tuesday,workingDay,Null,LOCK
482,6,2019-01-21,15:46:00,Monday,workingDay,Null,UNLOCK
482,41,2019-01-21,15:24:00,Monday,workingDay,Null,LOCK
482,37,2019-01-21,04:45:00,Monday,workingDay,Null,LOCK
483,50,2019-01-21,04:45:00,Monday,workingDay,Null,LOCK
483,29,2019-01-20,08:12:00,Sunday,Holiday,Null,LOCK
484,25,2019-01-20,08:12:00,Sunday,Holiday,Null,LOCK
484,15,2019-01-19,20:20:00,Saturday,Holiday,Null,UNLOCK
484,8,2019-01-19,15:21:00,Saturday,Holiday,Null,UNLOCK
484,11,2019-01-19,04:44:00,Saturday,Holiday,Null,LOCK
484,6,2019-01-19,07:59:00,Saturday,Holiday,Null,UNLOCK
484,23,2019-01-19,12:49:00,Saturday,Holiday,Null,LOCK
485,37,2019-01-19,12:49:00,Saturday,Holiday,Null,LOCK
485,33,2019-01-18,07:59:00,Friday,workingDay,Null,LOCK
485,22,2019-01-18,12:51:00,Friday,workingDay,Null,LOCK
485,22,2019-01-18,07:15:00,Friday,workingDay,Null,LOCK
486,22,2019-01-18,07:15:00,Friday,workingDay,Null,LOCK
486,26,2019-01-17,18:46:00,Thursday,workingDay,Null,LOCK
486,36,2019-01-17,01:41:00,Thursday,workingDay,Null,LOCK
486,42,2019-01-17,14:21:00,Thursday,workingDay,Null,LOCK
487,8,2019-01-17,14:21:00,Thursday,workingDay,Null,LOCK
487,5,2019-01-16,20:36:00,Wednesday,workingDay,Null,LOCK
487,30,2019-01-16,00:14:00,Wednesday,workingDay,Null,LOCK
487,11,2019-01-16,18:37:00,Wednesday,workingDay,Null,UNLOCK
488,12,2019-01-16,18:37:00,Wednesday,workingDay,Null,UNLOCK
488,13,2019-01-15,06:07:00,Tuesday,workingDay,Null,LOCK
488,25,2019-01-15,05:07:00,Tuesday,workingDay,Null,LOCK
488,9,2019-01-15,09:45:00,Tuesday,workingDay,Null,UNLOCK
489,46,2019-01-15,09:45:00,Tuesday,workingDay,Null,LOCK
489,18,2019-01-14,01:01:00,Monday,workingDay,Null,LOCK
489,5,2019-01-14,23:13:00,Monday,workingDay,Null,LOCK
490,5,2019-01-14,23:13:00,Monday,workingDay,Null,LOCK
490,38,2019-01-13,16:32:00,Sunday,Holiday,Null,LOCK
490,24,2019-01-13,02:44:00,Sunday,Holiday,Null,LOCK
490,22,2019-01-13,23:20:00,Sunday,Holiday,Null,LOCK
491,23,2019-01-13,23:20:00,Sunday,Holiday,Null,LOCK
491,45,2019-01-12,08:02:00,Saturday,Holiday,Null,LOCK
491,45,2019-01-12,00:55:00,Saturday,Holiday,Null,LOCK
491,24,2019-01-12,21:34:00,Saturday,Holiday,Null,LOCK
491,10,2019-01-12,00:37:00,Saturday,Holiday,Null,LOCK
492,6,2019-01-12,00:37:00,Saturday,Holiday,Null,LOCK
492,18,2019-01-11,00:09:00,Friday,workingDay,Null,LOCK
492,42,2019-01-11,19:26:00,Friday,workingDay,Null,LOCK
492,33,2019-01-11,20:40:00,Friday,workingDay,Null,LOCK
493,27,2019-01-11,20:40:00,Friday,workingDay,Null,LOCK
493,44,2019-01-10,11:42:00,Thursday,workingDay,Null,LOCK
493,41,2019-01-10,23:21:00,Thursday,workingDay,Null,LOCK
493,13,2019-01-10,23:10:00,Thursday,workingDay,Null,LOCK
493,6,2019-01-10,12:19:00,Thursday,workingDay,Null,UNLOCK
494,24,2019-01-10,12:19:00,Thursday,workingDay,Null,LOCK
494,35,2019-01-09,08:04:00,Wednesday,workingDay,Null,LOCK
494,50,2019-01-09,00:09:00,Wednesday,workingDay,Null,LOCK
495,17,2019-01-09,00:09:00,Wednesday,workingDay,Null,LOCK
